age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date,app_year,app_month,app_quarter,app_dayofweek,app_weekend,days_since_reference,loan_to_income_ratio,monthly_payment,debt_to_income,credit_to_loan_ratio,income_per_dependent,payment_to_income_ratio,age_group,income_group,loan_amount_group,debt_burden,risk_score_bucket
20,Male,Widowed,0,Graduate,No,34733.0,26170.0,48,0,Urban,B,0.2718802899579743,0,4,11,311,1,2023-04-27,2023,4,2,3,0,117,0.7534621253562894,545.2083333333334,0.18836553127399344,0.011883836453500808,34733.0,0.1883655313336491,18-24,Low,Medium,Medium,Very Poor
40,Male,Single,0,Graduate,No,12295.0,13154.0,24,1,Rural,E,0.1994324265773937,0,5,6,538,1,2023-06-21,2023,6,2,2,0,172,1.0698657991053273,548.0833333333334,0.5349328990305657,0.040900106428394395,12295.0,0.5349328995091555,35-44,Very Low,Small,Low,Fair
27,Female,Single,1,Graduate,No,24305.0,20637.0,36,1,Urban,A,0.1457474802656948,0,4,5,512,0,2023-06-10,2023,6,2,5,1,161,0.8490845505040115,573.25,0.2830281833615989,0.02480980762587538,12152.5,0.28302818348969233,25-34,Very Low,Small,Low,Fair
20,Male,Divorced,2,Not Graduate,No,12431.0,17488.0,60,1,Urban,D,0.0929539135651629,0,4,6,392,0,2023-07-25,2023,7,3,1,0,206,1.4068055667283403,291.46666666666664,0.2813611130740621,0.02241537053851696,4143.666666666667,0.2813611133230342,18-24,Very Low,Small,Very Low,Very Poor
37,Female,Single,0,Graduate,Yes,18037.0,23598.0,60,1,Urban,C,0.2856307189888343,1,9,8,571,0,2023-01-04,2023,1,1,2,0,4,1.3083106946831513,393.3,0.2616621387625467,0.024196965843537716,18037.0,0.2616621389221233,35-44,Very Low,Small,Medium,Fair
45,Female,Married,2,Graduate,Yes,37742.0,22692.0,60,1,Urban,C,0.090776517396978,0,4,7,631,0,2023-04-02,2023,4,2,6,1,92,0.6012399978803455,378.2,0.12024799953783648,0.027807156705984173,12580.666666666666,0.12024799957288304,45-54,Low,Small,Very Low,Good
26,Male,Single,3,Graduate,No,37164.0,38855.0,36,1,Urban,B,0.0271810302659111,0,4,9,539,0,2023-11-04,2023,11,4,5,1,308,1.0455010224948875,1079.3055555555557,0.34850034071910085,0.01387208853393715,9291.0,0.34850034082225184,25-34,Low,Medium,Very Low,Fair
20,Female,Single,1,Graduate,No,68713.0,71809.0,60,1,Urban,A,0.118302798619532,0,2,4,589,0,2023-05-12,2023,5,2,4,0,132,1.0450569761180564,1196.8166666666666,0.2090113951871096,0.00820231447300196,34356.5,0.20901139522056947,18-24,Medium,Large,Low,Fair
34,Male,Married,0,Graduate,Yes,35725.0,35154.0,48,1,Semiurban,B,0.081678816216198,0,7,8,574,0,2023-10-03,2023,10,4,1,0,276,0.9840167949615115,732.375,0.24600419865774525,0.016328156112637875,35725.0,0.24600419873349183,25-34,Low,Medium,Very Low,Fair
34,Male,Single,0,Not Graduate,No,23410.0,22754.0,60,1,Urban,D,0.0898972060398191,0,6,8,472,1,2023-08-30,2023,8,3,2,0,242,0.9719777872703973,379.23333333333335,0.194395557354432,0.02074360551899694,23410.0,0.1943955574457755,25-34,Very Low,Small,Very Low,Poor
40,Male,Married,0,Graduate,No,66267.0,20803.0,60,1,Semiurban,C,0.115402155078583,0,5,8,656,1,2023-10-31,2023,10,4,1,0,304,0.3139269923189521,346.71666666666664,0.06278539845242088,0.031533913376362355,66267.0,0.06278539846284296,35-44,Medium,Small,Low,Good
44,Female,Married,1,Graduate,No,87166.0,122083.0,60,1,Rural,C,0.1959960269555845,0,4,5,651,0,2023-09-02,2023,9,3,5,1,245,1.4005805015717137,2034.7166666666667,0.2801161002757796,0.005332437767704493,43583.0,0.28011610031112916,35-44,Medium,Very Large,Low,Good
34,Male,Divorced,0,Graduate,No,57427.0,53899.0,24,1,Urban,E,0.2341877947044777,1,6,7,535,0,2023-02-04,2023,2,1,5,1,35,0.9385654831351107,2245.7916666666665,0.46928274146949356,0.009925972652369691,57427.0,0.4692827415593835,25-34,Low,Large,Medium,Fair
53,Male,Married,0,Not Graduate,No,35114.0,25741.0,24,1,Semiurban,E,0.0289804160624075,3,4,7,558,1,2023-08-30,2023,8,3,2,0,242,0.7330694309961838,1072.5416666666667,0.36653471537283094,0.021677479506558506,35114.0,0.3665347154876535,45-54,Low,Medium,Very Low,Fair
37,Male,Single,0,Graduate,No,31131.0,39207.0,48,1,Urban,B,0.3432605500221551,2,7,11,553,1,2023-09-16,2023,9,3,5,1,259,1.2594198708682665,816.8125,0.31485496759570014,0.01410462417389485,31131.0,0.3148549677069527,35-44,Low,Medium,High,Fair
31,Female,Divorced,2,Graduate,No,20014.0,10566.0,36,1,Urban,A,0.071822377113551,2,10,13,484,1,2023-04-21,2023,4,2,4,0,111,0.5279304486859199,293.5,0.1759768161231277,0.04580730645033056,6671.333333333333,0.17597681621984726,25-34,Very Low,Small,Very Low,Poor
18,Male,Married,1,Graduate,No,24463.0,6354.0,36,1,Rural,B,0.1427747138941977,0,3,13,476,1,2023-11-02,2023,11,4,3,0,306,0.2597391979724482,176.5,0.08657973261501219,0.07491344034074386,12231.5,0.08657973265394352,18-24,Very Low,Very Small,Low,Poor
32,Female,Married,2,Not Graduate,No,29022.0,17952.0,48,0,Semiurban,D,0.1054861961673078,0,5,8,313,1,2023-03-15,2023,3,1,2,0,74,0.6185652263799876,374.0,0.1546413065310559,0.017435383243235552,9674.0,0.1546413065896685,25-34,Very Low,Small,Low,Very Poor
31,Female,Divorced,1,Graduate,No,18729.0,18131.0,12,1,Urban,B,0.1230123520160993,0,7,9,524,1,2023-03-14,2023,3,1,1,0,73,0.9680709060814779,1510.9166666666667,0.9680709054612179,0.02890077767200371,9364.5,0.9680709060297895,25-34,Very Low,Small,Low,Fair
44,Female,Married,0,Graduate,No,30715.0,42935.0,12,0,Urban,B,0.0820188817259188,0,4,5,356,1,2023-03-30,2023,3,1,3,0,89,1.3978512127624938,3577.9166666666665,1.3978512122163693,0.008291603586624162,30715.0,1.3978512127169835,35-44,Low,Medium,Very Low,Very Poor
39,Female,Married,2,Graduate,No,31545.0,36866.0,36,1,Urban,C,0.3400560915764406,0,5,7,637,0,2023-12-08,2023,12,4,4,0,342,1.1686796639721033,1024.0555555555557,0.3895598878425091,0.017278793467767624,10515.0,0.38955988797835184,35-44,Low,Medium,High,Good
23,Female,Married,2,Not Graduate,No,68678.0,45774.0,24,0,Rural,C,0.241424745479716,0,8,9,303,1,2023-05-20,2023,5,2,5,1,140,0.6665016453595037,1907.25,0.33325082262152345,0.006619478306317572,22892.666666666668,0.3332508226748995,18-24,Medium,Medium,Medium,Very Poor
36,Male,Single,0,Graduate,No,16163.0,19920.0,48,1,Rural,E,0.3143709932419156,0,6,6,509,1,2023-01-27,2023,1,1,4,0,27,1.23244447194209,415.0,0.3081111177567695,0.025552208834058624,16163.0,0.30811111796645974,35-44,Very Low,Small,High,Fair
41,Male,Single,1,Graduate,No,39585.0,56269.0,60,1,Urban,C,0.0843288746914168,0,4,6,605,1,2023-06-01,2023,6,2,3,0,152,1.4214727800934697,937.8166666666667,0.28429455593251146,0.01075192379443829,19792.5,0.2842945560115121,35-44,Low,Large,Very Low,Good
50,Male,Married,0,Graduate,No,18388.0,13649.0,48,1,Urban,E,0.1535259929646977,1,6,8,606,1,2023-06-11,2023,6,2,6,1,162,0.7422775723297803,284.3541666666667,0.1855693929613426,0.04439885705587231,18388.0,0.1855693930723532,45-54,Very Low,Small,Low,Good
43,Male,Single,2,Graduate,Yes,13657.0,20354.0,48,1,Urban,B,0.1629422345186045,0,3,5,575,0,2023-10-19,2023,10,4,3,0,292,1.4903712381928682,424.0416666666667,0.3725928092208308,0.028249975433416036,4552.333333333333,0.3725928095209348,35-44,Very Low,Small,Low,Fair
42,Male,Single,1,Graduate,Yes,28363.0,21259.0,12,1,Rural,D,0.128464085089085,0,4,9,551,1,2023-06-29,2023,6,2,3,0,180,0.7495328420829954,1771.5833333333333,0.7495328417658782,0.025918434544149844,14181.5,0.749532842056569,35-44,Very Low,Small,Low,Fair
35,Male,Single,2,Not Graduate,No,36659.0,47979.0,36,1,Semiurban,B,0.0749853190828406,1,4,11,431,1,2023-12-09,2023,12,4,5,1,343,1.3087918382934614,1332.75,0.43626394595501333,0.00898309677131697,12219.666666666666,0.43626394608591984,35-44,Low,Medium,Very Low,Poor
38,Male,Married,0,Graduate,No,68604.0,37002.0,48,1,Urban,D,0.1122979796548696,1,11,14,733,0,2023-08-19,2023,8,3,5,1,231,0.5393563057547665,770.875,0.13483907641510598,0.019809740013517926,68604.0,0.13483907643672616,35-44,Medium,Medium,Low,Very Good
47,Female,Married,1,Not Graduate,No,31741.0,20870.0,48,0,Urban,E,0.1136048665192141,0,1,10,300,1,2023-12-11,2023,12,4,0,0,345,0.6575092152106109,434.7916666666667,0.16437730374050827,0.01437470052638358,15870.5,0.164377303797474,45-54,Low,Small,Low,Very Poor
21,Male,Married,0,Graduate,No,27743.0,36706.0,24,1,Urban,C,0.1914224481784627,0,4,7,573,0,2023-09-05,2023,9,3,1,0,248,1.3230724867534154,1529.4166666666667,0.6615362430905658,0.015610526888911607,27743.0,0.6615362433528624,18-24,Very Low,Medium,Low,Fair
31,Female,Married,0,Not Graduate,No,25566.0,6281.0,48,1,Urban,C,0.0240415308172866,0,11,6,520,1,2023-12-03,2023,12,4,6,1,337,0.2456778533990456,130.85416666666666,0.06141946332093274,0.08278936473765493,25566.0,0.06141946334735901,25-34,Very Low,Very Small,Very Low,Fair
27,Male,Married,1,Graduate,Yes,28035.0,15579.0,60,1,Rural,E,0.0929286187510835,0,6,7,505,0,2023-02-07,2023,2,1,1,0,38,0.5556982343499197,259.65,0.11113964682241213,0.032415431026868516,14017.5,0.11113964686601963,25-34,Very Low,Small,Very Low,Fair
38,Female,Married,0,Graduate,No,6242.0,7190.0,24,1,Urban,B,0.1689777134121369,0,4,2,582,1,2023-02-09,2023,2,1,3,0,40,1.1518743992310156,299.5833333333333,0.5759371985082912,0.08094575798596025,6242.0,0.5759371995232397,35-44,Very Low,Very Small,Low,Fair
47,Female,Married,0,Graduate,No,24109.0,21814.0,24,1,Rural,C,0.011307714502963,0,6,7,604,0,2023-05-05,2023,5,2,4,0,125,0.9048073333609855,908.9166666666666,0.4524036664553136,0.027688640321459217,24109.0,0.4524036666617278,45-54,Very Low,Small,Very Low,Good
29,Male,Married,0,Graduate,No,54218.0,50931.0,36,1,Semiurban,D,0.0453248402879471,0,2,10,544,0,2023-07-16,2023,7,3,6,1,197,0.939374377513003,1414.75,0.31312479243503083,0.010681117590255815,54218.0,0.31312479249855907,25-34,Low,Large,Very Low,Fair
18,Male,Widowed,0,Graduate,Yes,10648.0,6712.0,12,1,Urban,C,0.015251884675375,1,6,6,551,0,2023-11-21,2023,11,4,1,0,325,0.6303531179564238,559.3333333333334,0.6303531172460333,0.08209177591148811,10648.0,0.6303531178972245,18-24,Very Low,Very Small,Very Low,Fair
30,Male,Divorced,1,Graduate,No,29508.0,27470.0,60,1,Semiurban,D,0.1732832267387022,0,6,11,481,1,2023-10-29,2023,10,4,6,1,302,0.9309339840043378,457.8333333333333,0.1861867967251511,0.01751001092036731,14754.0,0.18618679679455785,25-34,Very Low,Medium,Low,Poor
44,Male,Divorced,0,Graduate,No,31434.0,19290.0,60,1,Urban,C,0.1570649709821108,1,5,13,592,0,2023-07-01,2023,7,3,5,1,182,0.6136667302920404,321.5,0.12273334601155436,0.030689476411058087,31434.0,0.12273334605450362,35-44,Low,Small,Low,Fair
40,Female,Divorced,1,Graduate,No,51958.0,14922.0,48,1,Urban,C,0.0352293391301516,0,7,10,650,1,2023-11-17,2023,11,4,4,0,321,0.28719350244428193,310.875,0.07179837559448823,0.04355984452194345,25979.0,0.07179837560968863,35-44,Low,Small,Very Low,Good
39,Female,Married,2,Not Graduate,No,38497.0,8347.0,48,0,Rural,A,0.2775700650060875,0,6,11,317,1,2023-03-10,2023,3,1,4,0,69,0.21682209003298958,173.89583333333334,0.054205522491350855,0.03797771654031655,12832.333333333334,0.05420552250683935,35-44,Low,Very Small,Medium,Very Poor
32,Male,Married,1,Graduate,No,44841.0,25400.0,48,1,Semiurban,B,0.2496705892932472,0,6,3,559,0,2023-07-26,2023,7,3,2,0,207,0.5664458865770166,529.1666666666666,0.14161147160635718,0.02200787401488158,22420.5,0.14161147164109605,25-34,Low,Medium,Medium,Fair
22,Male,Married,0,Not Graduate,No,25009.0,24848.0,36,1,Urban,D,0.1213562982094405,1,5,8,446,0,2023-02-25,2023,2,1,5,1,56,0.9935623175656764,690.2222222222222,0.331187439029646,0.017949130714023296,25009.0,0.331187439175316,18-24,Very Low,Small,Low,Poor
40,Male,Married,1,Not Graduate,No,15075.0,7015.0,48,0,Urban,B,0.0188096961242001,1,4,10,300,1,2023-12-24,2023,12,4,6,1,358,0.46533996683250417,146.14583333333334,0.11633499161552106,0.04276550248855802,7537.5,0.11633499170040895,35-44,Very Low,Very Small,Very Low,Very Poor
26,Male,Divorced,0,Graduate,Yes,27861.0,30206.0,48,1,Urban,B,0.1868345690367921,0,7,7,497,1,2023-09-19,2023,9,3,1,0,262,1.0841678331718172,629.2916666666666,0.27104195817621396,0.016453684697859575,27861.0,0.2710419582832259,25-34,Very Low,Medium,Low,Poor
56,Female,Married,1,Graduate,No,33815.0,26712.0,48,1,Urban,E,0.1939826489962231,1,6,6,689,1,2023-09-04,2023,9,3,0,0,247,0.7899452905515304,556.5,0.19748632256780024,0.025793650792685172,16907.5,0.19748632263204238,55-64,Low,Medium,Low,Good
40,Male,Widowed,0,Graduate,No,64794.0,66622.0,12,1,Urban,C,0.1474961170997626,1,6,7,674,0,2023-12-09,2023,12,4,5,1,343,1.0282124888106923,5551.833333333333,1.0282124886202648,0.0101167782412699,64794.0,1.0282124887948234,35-44,Medium,Large,Low,Good
29,Male,Married,1,Graduate,Yes,17785.0,13609.0,36,1,Urban,A,0.1093334009834753,4,8,6,547,0,2023-03-10,2023,3,1,4,0,69,0.7651953893730672,378.02777777777777,0.25506512961892336,0.04019398926885193,8892.5,0.2550651297766808,25-34,Very Low,Small,Low,Fair
28,Male,Divorced,3,Graduate,No,103197.0,127606.0,36,1,Semiurban,B,0.0724242170106467,1,5,12,629,1,2023-08-18,2023,8,3,4,0,230,1.2365281936490402,3544.6111111111113,0.4121760645017512,0.004929235302376618,25799.25,0.41217606454568606,25-34,High,Very Large,Very Low,Good
34,Male,Married,0,Graduate,Yes,39586.0,12188.0,48,0,Rural,C,0.0686654245634233,1,3,8,312,1,2023-01-26,2023,1,1,3,0,26,0.30788662658515636,253.91666666666666,0.07697165662295609,0.025598949784575078,39586.0,0.07697165664434467,25-34,Low,Small,Very Low,Very Poor
32,Female,Married,0,Graduate,Yes,24820.0,7246.0,36,1,Urban,E,0.1346760644551919,3,4,8,558,1,2023-06-20,2023,6,2,1,0,171,0.291941982272361,201.27777777777777,0.09731399404373753,0.07700800440560199,24820.0,0.0973139940868662,25-34,Very Low,Very Small,Low,Fair
46,Male,Married,3,Graduate,No,24184.0,34917.0,36,1,Semiurban,C,0.3440825727304304,1,2,5,615,0,2023-05-09,2023,5,2,1,0,129,1.443805822031095,969.9166666666666,0.48126860710489483,0.01761319700954798,6046.0,0.481268607323798,45-54,Very Low,Medium,High,Good
36,Female,Married,1,Graduate,No,33528.0,20244.0,48,1,Urban,C,0.1116541810650878,0,3,10,677,1,2023-09-07,2023,9,3,3,0,250,0.6037938439513243,421.75,0.15094846093380515,0.0334420075067456,16764.0,0.1509484609833289,35-44,Low,Small,Low,Good
27,Female,Divorced,0,Not Graduate,No,35107.0,18854.0,36,0,Urban,B,0.044869045728212,0,8,9,300,1,2023-05-19,2023,5,2,4,0,139,0.5370438943800382,523.7222222222222,0.17901463139882332,0.015911742865391335,35107.0,0.1790146314549136,25-34,Low,Small,Very Low,Very Poor
53,Male,Single,1,Graduate,No,36556.0,40589.0,24,0,Semiurban,E,0.0790222271554754,0,4,8,307,1,2023-01-14,2023,1,1,5,1,14,1.110323886639676,1691.2083333333333,0.5551619431375986,0.007563625612664425,18278.0,0.5551619433046514,45-54,Low,Medium,Very Low,Very Poor
35,Male,Married,1,Graduate,Yes,49950.0,56500.0,60,0,Rural,C,0.1544692999393945,1,7,14,300,1,2023-03-06,2023,3,1,0,0,65,1.1311311311311312,941.6666666666666,0.22622622617187754,0.005309734513180358,24975.0,0.22622622622169716,35-44,Low,Large,Low,Very Poor
42,Female,Married,2,Graduate,Yes,26092.0,11523.0,24,1,Urban,B,0.0445061844118655,0,7,5,651,1,2023-09-02,2023,9,3,5,1,245,0.4416296182738004,480.125,0.220814809035345,0.056495704238783674,8697.333333333334,0.22081480912843726,35-44,Very Low,Small,Very Low,Good
28,Female,Widowed,0,Graduate,No,38298.0,14174.0,12,0,Semiurban,B,0.103509414796682,1,2,10,307,1,2023-07-05,2023,7,3,2,0,186,0.3700976552300381,1181.1666666666667,0.3700976551140746,0.021659376321316537,38298.0,0.37009765522037447,25-34,Low,Small,Low,Very Poor
38,Female,Married,0,Graduate,No,30715.0,38809.0,24,1,Rural,B,0.0794822581404352,0,9,5,590,1,2023-12-21,2023,12,4,3,0,355,1.263519453035976,1617.0416666666667,0.6317597262711666,0.015202659176603297,30715.0,0.6317597264974195,35-44,Low,Medium,Very Low,Fair
38,Male,Single,1,Graduate,No,82731.0,114580.0,24,1,Rural,E,0.0876720337307895,0,3,7,672,0,2023-01-16,2023,1,1,0,0,16,1.3849705672601564,4774.166666666667,0.6924852835296343,0.005864897887887372,41365.5,0.6924852836217079,35-44,Medium,Very Large,Very Low,Good
18,Female,Married,0,Graduate,No,14706.0,7619.0,36,1,Urban,C,0.2200438505051706,0,5,9,522,1,2023-12-31,2023,12,4,6,1,365,0.5180878552971576,211.63888888888889,0.17269595162480042,0.0685129281968089,14706.0,0.17269595175397595,18-24,Very Low,Very Small,Medium,Fair
55,Male,Married,3,Graduate,No,106146.0,43937.0,48,0,Urban,B,0.1878046208916177,0,7,8,572,1,2023-01-17,2023,1,1,1,0,17,0.41392987017881033,915.3541666666666,0.10348246753300369,0.013018640325624904,26536.5,0.10348246754372768,55-64,High,Medium,Low,Fair
47,Female,Single,1,Graduate,No,23346.0,25856.0,36,0,Rural,A,0.093318547561681,1,9,9,304,1,2023-01-25,2023,1,1,2,0,25,1.107513064336503,718.2222222222222,0.3691710212557446,0.011757425742119531,11673.0,0.36917102142968794,45-54,Very Low,Medium,Very Low,Very Poor
31,Female,Married,1,Graduate,No,21104.0,22529.0,24,1,Urban,A,0.2394526069025366,0,4,10,586,1,2023-06-01,2023,6,2,3,0,152,1.0675227445034117,938.7083333333334,0.5337613719482024,0.02601091925846638,10552.0,0.5337613722264138,25-34,Very Low,Small,Medium,Fair
23,Male,Divorced,1,Graduate,No,31316.0,33484.0,24,1,Semiurban,B,0.1332060765340203,0,10,12,463,1,2023-04-16,2023,4,2,6,1,106,1.0692297866905096,1395.1666666666667,0.5346148931403955,0.01382749970093694,15658.0,0.5346148933281832,18-24,Low,Medium,Low,Poor
38,Female,Divorced,1,Graduate,No,40458.0,45969.0,36,1,Urban,B,0.0716133241675927,0,6,5,595,1,2023-06-11,2023,6,2,6,1,162,1.136215334420881,1276.9166666666667,0.37873844469462503,0.012943505405535393,20229.0,0.37873844479759905,35-44,Low,Medium,Very Low,Fair
35,Male,Single,0,Graduate,No,30283.0,34894.0,36,1,Semiurban,B,0.296660148942549,0,4,9,523,1,2023-01-13,2023,1,1,4,0,13,1.1522636462701845,969.2777777777778,0.38408788193786214,0.014988250128532462,30283.0,0.38408788207737826,35-44,Low,Medium,Medium,Fair
38,Female,Widowed,0,Not Graduate,No,48959.0,59509.0,36,0,Urban,D,0.1110481600302377,0,6,11,300,1,2023-09-16,2023,9,3,5,1,259,1.2154864274188606,1653.0277777777778,0.4051621423736471,0.005041254263976184,48959.0,0.4051621424646781,35-44,Low,Large,Low,Very Poor
36,Male,Married,1,Graduate,No,29006.0,8252.0,24,0,Semiurban,E,0.0844132947174899,1,4,8,314,1,2023-05-25,2023,5,2,3,0,145,0.2844928635454734,343.8333333333333,0.14224643171388826,0.03805138147866561,14503.0,0.14224643176783264,35-44,Very Low,Very Small,Very Low,Very Poor
40,Female,Single,0,Graduate,No,26322.0,38459.0,12,1,Urban,B,0.1830331191684623,1,8,5,552,0,2023-09-17,2023,9,3,6,1,260,1.4610971810652686,3204.9166666666665,1.4610971803991655,0.014352947294148237,26322.0,1.46109718100976,35-44,Very Low,Medium,Low,Fair
49,Male,Single,0,Graduate,No,22873.0,16573.0,12,1,Semiurban,B,0.1133907050658306,1,8,5,534,1,2023-06-01,2023,6,2,3,0,152,0.724566082280418,1381.0833333333333,0.7245660819002845,0.0322210824816134,22873.0,0.7245660822487402,45-54,Very Low,Small,Low,Fair
40,Female,Single,3,Not Graduate,No,68202.0,46370.0,24,0,Urban,D,0.3222229109625016,0,4,7,300,1,2023-06-20,2023,6,2,1,0,171,0.6798920852760916,1932.0833333333333,0.33994604257823297,0.006469700237082819,17050.5,0.33994604263306144,35-44,Medium,Medium,High,Very Poor
24,Male,Divorced,1,Not Graduate,No,44010.0,22817.0,48,1,Urban,B,0.102140822161227,0,5,10,449,1,2023-11-09,2023,11,4,3,0,313,0.5184503521926834,475.3541666666667,0.12961258801283002,0.019678310031131248,22005.0,0.1296125880452258,18-24,Low,Small,Low,Poor
48,Male,Single,0,Not Graduate,Yes,20364.0,10017.0,36,1,Semiurban,B,0.1839523604894642,0,4,12,454,1,2023-08-20,2023,8,3,6,1,232,0.4918974661166765,278.25,0.16396582194227116,0.04532295097880374,20364.0,0.1639658220308404,45-54,Very Low,Small,Low,Poor
51,Male,Single,1,Graduate,No,28964.0,25037.0,12,1,Rural,A,0.274679372206587,1,5,6,608,1,2023-02-12,2023,2,1,6,1,43,0.8644178980803756,2086.4166666666665,0.864417897722241,0.0242840595908342,14482.0,0.864417898050531,45-54,Very Low,Medium,Medium,Good
66,Female,Married,3,Not Graduate,No,18733.0,16205.0,36,1,Rural,B,0.0999487157857376,0,8,6,668,0,2023-10-06,2023,10,4,4,0,279,0.8650509795547964,450.1388888888889,0.2883503263335538,0.04122184510699032,4683.25,0.28835032650287284,65+,Very Low,Small,Very Low,Good
23,Male,Married,0,Graduate,Yes,141900.0,69916.0,36,1,Urban,A,0.1791615786881217,1,3,9,659,0,2023-10-29,2023,10,4,6,1,302,0.4927131782945736,1942.111111111111,0.16423772608430218,0.009425596429866904,141900.0,0.16423772609703377,18-24,High,Large,Low,Good
37,Male,Married,0,Graduate,No,39797.0,32732.0,36,1,Semiurban,E,0.0786536971032486,0,6,6,609,1,2023-12-04,2023,12,4,0,0,338,0.8224740558333543,909.2222222222222,0.2741580185284512,0.01860564585058641,39797.0,0.27415801860422917,35-44,Low,Medium,Very Low,Good
18,Male,Married,1,Graduate,No,13428.0,12174.0,24,1,Semiurban,B,0.2093888106036262,0,11,7,484,0,2023-12-08,2023,12,4,4,0,342,0.9066130473637176,507.25,0.4533065232767591,0.039756858876313715,6714.0,0.4533065236481005,18-24,Very Low,Small,Medium,Poor
40,Female,Single,0,Graduate,No,18398.0,12163.0,48,1,Semiurban,A,0.1149751720810493,1,4,6,547,1,2023-08-28,2023,8,3,0,0,240,0.6611044678769431,253.39583333333334,0.16527611686143528,0.04497245744923354,18398.0,0.1652761169602524,35-44,Very Low,Small,Low,Fair
29,Male,Divorced,3,Graduate,No,19434.0,22857.0,48,0,Rural,A,0.2125496559643396,1,4,9,300,1,2023-01-26,2023,1,1,3,0,26,1.1761346094473604,476.1875,0.29403365218028177,0.013125082031188472,4858.5,0.2940336523467102,25-34,Very Low,Small,Medium,Very Poor
54,Male,Single,0,Graduate,No,42037.0,51228.0,36,1,Rural,B,0.1196047367176503,0,5,11,567,0,2023-07-10,2023,7,3,0,0,191,1.218640721269358,1423.0,0.40621357364049376,0.011068165846586472,42037.0,0.4062135737467894,45-54,Low,Large,Low,Fair
27,Male,Married,0,Not Graduate,No,15538.0,6511.0,36,1,Urban,C,0.2046409155536274,1,2,4,432,1,2023-08-11,2023,8,3,4,0,223,0.4190371991247265,180.86111111111111,0.13967906626703466,0.0663492550965521,15538.0,0.1396790663659193,25-34,Very Low,Very Small,Medium,Poor
18,Male,Married,0,Not Graduate,No,18346.0,18802.0,24,1,Rural,C,0.0574830012866189,0,8,12,382,1,2023-12-16,2023,12,4,5,1,350,1.0248555543442712,783.4166666666666,0.5124277768369598,0.0203169875534349,18346.0,0.5124277771442043,18-24,Very Low,Small,Very Low,Very Poor
30,Male,Single,1,Graduate,Yes,32027.0,34825.0,48,1,Urban,B,0.0562218930144752,2,10,10,513,1,2023-09-13,2023,9,3,2,0,256,1.0873637868048833,725.5208333333334,0.2718409465993665,0.01473079684092661,16013.5,0.27184094669273295,25-34,Low,Medium,Very Low,Fair
18,Male,Widowed,1,Graduate,No,34840.0,52178.0,36,0,Rural,E,0.1423668812265288,0,4,5,300,1,2023-05-20,2023,5,2,5,1,140,1.497646383467279,1449.388888888889,0.49921546098381403,0.0057495496185030175,17420.0,0.4992154611414309,18-24,Low,Large,Low,Very Poor
42,Female,Married,0,Not Graduate,No,27526.0,35234.0,12,1,Rural,D,0.2237376867828099,0,2,2,496,0,2023-03-01,2023,3,1,2,0,60,1.2800261570878442,2936.1666666666665,1.2800261565298148,0.014077311687174965,27526.0,1.2800261570413418,35-44,Very Low,Medium,Medium,Poor
18,Female,Single,2,Not Graduate,No,29506.0,39590.0,36,1,Semiurban,D,0.2009462165914708,1,6,8,367,1,2023-04-29,2023,4,2,5,1,119,1.3417609977631668,1099.7222222222222,0.44725366573915887,0.009270017680998483,9835.333333333334,0.44725366590589755,18-24,Very Low,Medium,Medium,Very Poor
35,Male,Divorced,1,Graduate,Yes,17720.0,21101.0,60,1,Rural,B,0.0609646420218305,0,3,5,476,1,2023-08-06,2023,8,3,6,1,218,1.190801354401806,351.68333333333334,0.2381602707190788,0.022558172597385993,8860.0,0.23816027086692096,35-44,Very Low,Small,Very Low,Poor
18,Male,Married,2,Graduate,Yes,45391.0,40973.0,36,1,Semiurban,B,0.1640175220427797,1,4,9,542,0,2023-05-20,2023,5,2,5,1,140,0.9026679297658126,1138.138888888889,0.30088930984239154,0.013228223463909691,15130.333333333334,0.3008893099153087,18-24,Low,Medium,Low,Fair
31,Female,Married,1,Graduate,No,13349.0,10443.0,36,1,Semiurban,C,0.2601653216007519,1,3,8,494,1,2023-06-30,2023,6,2,4,0,181,0.7823057906959323,290.0833333333333,0.26076859666422775,0.04730441443576516,6674.5,0.2607685968791094,25-34,Very Low,Small,Medium,Poor
51,Male,Married,1,Graduate,No,33447.0,24599.0,48,1,Rural,B,0.1804720111793294,0,6,11,669,0,2023-09-27,2023,9,3,2,0,270,0.7354620743265464,512.4791666666666,0.18386551851566998,0.02719622748781673,16723.5,0.1838655185761394,45-54,Low,Small,Low,Good
38,Female,Divorced,2,Graduate,No,88454.0,112454.0,24,1,Urban,B,0.0749578362572027,0,8,11,659,0,2023-10-05,2023,10,4,3,0,278,1.2713274696452392,4685.583333333333,0.635663734736383,0.005860173937735784,29484.666666666668,0.6356637348154334,35-44,Medium,Very Large,Very Low,Good
26,Male,Single,1,Graduate,No,30241.0,20027.0,36,0,Rural,E,0.0917660984861857,0,6,8,300,1,2023-11-09,2023,11,4,3,0,313,0.6622466188287425,556.3055555555555,0.22074887285531827,0.014979777299896151,15120.5,0.22074887293561446,25-34,Low,Small,Very Low,Very Poor
